3.1,1.3062,1.3062,1.3061,1.3061,1.306,1.306,1.306,1.3059,1.3059,1.3058,1.3058,1.3057,1.3057,1.3057,1.3056,1.3056,1.3055,1.3055,1.3055,1.3054,1.3054,1.3053,1.3053,1.3053,1.3052,1.3052,1.3052,1.3051,1.3051,1.305,1.305,1.305,1.3049,1.3049,1.3049,1.3048,1.3048,1.3047,1.3047,1.3047,1.3046,1.3046,1.3046,1.3045,1.3045,1.3045
3.2,1.3042,1.3041,1.3041,1.3041,1.3041,1.3041,1.3041,1.304,1.304,1.304,1.304,1.304,1.304,1.304,1.304,1.3039,1.3039,1.3039,1.3039,1.3039,1.3039,1.3039,1.3039,1.3038,1.3038,1.3038,1.3038,1.3038,1.3038,1.3038,1.3037,1.3037,1.3037,1.3037,1.3037,1.3037,1.3037,1.3036,1.3036,1.3036,1.3036,1.3036,1.3036,1.3036,1.3035,1.3035
3.3,1.3003,1.3003,1.3003,1.3003,1.3003,1.3003,1.3002,1.3002,1.3002,1.3002,1.3002,1.3002,1.3002,1.3002,1.3002,1.3002,1.3002,1.3002,1.3002,1.3001,1.3001,1.3001,1.3001,1.3001,1.3001,1.3001,1.3001,1.3001,1.3001,1.3001,1.3001,1.3001,1.3001,1.3001,1.3001,1.3001,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3,1.3
3.4,1.2968,1.2967,1.2967,1.2967,1.2967,1.2967,1.2967,1.2967,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,1.2966,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965,1.2965
3.5,1.2935,1.2934,1.2934,1.2934,1.2933,1.2933,1.2933,1.2933,1.2933,1.2933,1.2933,1.2933,1.2932,1.2932,1.2932,1.2932,1.2932,1.2932,1.2932,1.2932,1.2932,1.2932,1.2932,1.2932,1.2932,1.2932,1.2932,1.2932,1.2932,1.2932,1.2931,1.2931,1.2931,1.2931,1.2931,1.2931,1.2931,1.2931,1.2931,1.2931,1.2931,1.2931,1.2931,1.2931,1.2931,1.2931
3.6,1.2904,1.2903,1.2903,1.2903,1.2902,1.2902,1.2902,1.2902,1.2902,1.2901,1.2901,1.2901,1.2901,1.2901,1.2901,1.2901,1.2901,1.2901,1.2901,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.29,1.2899,1.2899,1.2899,1.2899,1.2899,1.2899
3.7,1.2875,1.2874,1.2874,1.2873,1.2873,1.2873,1.2873,1.2872,1.2872,1.2872,1.2872,1.2872,1.2872,1.2871,1.2871,1.2871,1.2871,1.2871,1.2871,1.2871,1.2871,1.2871,1.2871,1.2871,1.2871,1.287,1.287,1.287,1.287,1.287,1.287,1.287,1.287,1.287,1.287,1.287,1.287,1.287,1.287,1.287,1.287,1.287,1.287,1.287,1.287,1.287
3.8,1.2848,1.2847,1.2847,1.2846,1.2846,1.2846,1.2845,1.2845,1.2845,1.2844,1.2844,1.2844,1.2844,1.2844,1.2844,1.2843,1.2843,1.2843,1.2843,1.2843,1.2843,1.2843,1.2843,1.2843,1.2843,1.2843,1.2842,1.2842,1.2842,1.2842,1.2842,1.2842,1.2842,1.2842,1.2842,1.2842,1.2842,1.2842,1.2842,1.2842,1.2842,1.2842,1.2842,1.2842,1.2842,1.2841
3.9,1.2823,1.2822,1.2821,1.2821,1.282,1.282,1.2819,1.2819,1.2819,1.2819,1.2818,1.2818,1.2818,1.2818,1.2818,1.2817,1.2817,1.2817,1.2817,1.2817,1.2817,1.2817,1.2817,1.2816,1.2816,1.2816,1.2816,1.2816,1.2816,1.2816,1.2816,1.2816,1.2816,1.2816,1.2816,1.2816,1.2815,1.2815,1.2815,1.2815,1.2815,1.2815,1.2815,1.2815,1.2815,1.2815
4.0,1.28,1.2798,1.2798,1.2797,1.2796,1.2796,1.2795,1.2795,1.2795,1.2794,1.2794,1.2794,1.2793,1.2793,1.2793,1.2793,1.2793,1.2792,1.2792,1.2792,1.2792,1.2792,1.2792,1.2792,1.2792,1.2791,1.2791,1.2791,1.2791,1.2791,1.2791,1.2791,1.2791,1.2791,1.2791,1.2791,1.2791,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279
4.1,1.2778,1.2776,1.2775,1.2774,1.2774,1.2773,1.2773,1.2772,1.2772,1.2771,1.2771,1.2771,1.277,1.277,1.277,1.277,1.2769,1.2769,1.2769,1.2769,1.2769,1.2769,1.2768,1.2768,1.2768,1.2768,1.2768,1.2768,1.2768,1.2768,1.2767,1.2767,1.2767,1.2767,1.2767,1.2767,1.2767,1.2767,1.2767,1.2767,1.2767,1.2767,1.2767,1.2766,1.2766,1.2766
4.2,1.2757,1.2756,1.2754,1.2753,1.2753,1.2752,1.2751,1.2751,1.275,1.275,1.2749,1.2749,1.2749,1.2748,1.2748,1.2748,1.2748,1.2747,1.2747,1.2747,1.2747,1.2747,1.2746,1.2746,1.2746,1.2746,1.2746,1.2746,1.2746,1.2745,1.2745,1.2745,1.2745,1.2745,1.2745,1.2745,1.2745,1.2745,1.2744,1.2744,1.2744,1.2744,1.2744,1.2744,1.2744,1.2744
4.3,1.2738,1.2736,1.2735,1.2734,1.2733,1.2732,1.2731,1.2731,1.273,1.273,1.2729,1.2729,1.2728,1.2728,1.2728,1.2727,1.2727,1.2727,1.2726,1.2726,1.2726,1.2726,1.2726,1.2725,1.2725,1.2725,1.2725,1.2725,1.2725,1.2724,1.2724,1.2724,1.2724,1.2724,1.2724,1.2724,1.2724,1.2723,1.2723,1.2723,1.2723,1.2723,1.2723,1.2723,1.2723,1.2723
4.4,1.272,1.2718,1.2716,1.2715,1.2714,1.2713,1.2712,1.2712,1.2711,1.271,1.271,1.2709,1.2709,1.2709,1.2708,1.2708,1.2708,1.2707,1.2707,1.2707,1.2706,1.2706,1.2706,1.2706,1.2706,1.2705,1.2705,1.2705,1.2705,1.2705,1.2704,1.2704,1.2704,1.2704,1.2704,1.2704,1.2704,1.2703,1.2703,1.2703,1.2703,1.2703,1.2703,1.2703,1.2703,1.2703
4.5,1.2703,1.2701,1.2699,1.2698,1.2697,1.2695,1.2695,1.2694,1.2693,1.2692,1.2692,1.2691,1.2691,1.269,1.269,1.269,1.2689,1.2689,1.2688,1.2688,1.2688,1.2688,1.2687,1.2687,1.2687,1.2687,1.2686,1.2686,1.2686,1.2686,1.2686,1.2685,1.2685,1.2685,1.2685,1.2685,1.2685,1.2685,1.2684,1.2684,1.2684,1.2684,1.2684,1.2684,1.2684,1.2684
4.6,1.2687,1.2685,1.2683,1.2681,1.268,1.2679,1.2678,1.2677,1.2676,1.2675,1.2675,1.2674,1.2674,1.2673,1.2673,1.2672,1.2672,1.2671,1.2671,1.2671,1.267,1.267,1.267,1.2669,1.2669,1.2669,1.2669,1.2668,1.2668,1.2668,1.2668,1.2668,1.2667,1.2667,1.2667,1.2667,1.2667,1.2667,1.2666,1.2666,1.2666,1.2666,1.2666,1.2666,1.2666,1.2665
4.7,1.2672,1.267,1.2668,1.2666,1.2665,1.2663,1.2662,1.2661,1.266,1.2659,1.2659,1.2658,1.2657,1.2657,1.2656,1.2656,1.2655,1.2655,1.2655,1.2654,1.2654,1.2653,1.2653,1.2653,1.2653,1.2652,1.2652,1.2652,1.2651,1.2651,1.2651,1.2651,1.2651,1.265,1.265,1.265,1.265,1.265,1.2649,1.2649,1.2649,1.2649,1.2649,1.2649,1.2648,1.2648
4.8,1.2658,1.2656,1.2653,1.2652,1.265,1.2649,1.2647,1.2646,1.2645,1.2644,1.2644,1.2643,1.2642,1.2642,1.2641,1.264,1.264,1.2639,1.2639,1.2639,1.2638,1.2638,1.2637,1.2637,1.2637,1.2636,1.2636,1.2636,1.2636,1.2635,1.2635,1.2635,1.2635,1.2634,1.2634,1.2634,1.2634,1.2633,1.2633,1.2633,1.2633,1.2633,1.2633,1.2632,1.2632,1.2632
4.9,1.2645,1.2642,1.264,1.2638,1.2636,1.2635,1.2633,1.2632,1.2631,1.263,1.2629,1.2629,1.2628,1.2627,1.2626,1.2626,1.2625,1.2625,1.2624,1.2624,1.2623,1.2623,1.2623,1.2622,1.2622,1.2621,1.2621,1.2621,1.262,1.262,1.262,1.262,1.2619,1.2619,1.2619,1.2619,1.2618,1.2618,1.2618,1.2618,1.2618,1.2617,1.2617,1.2617,1.2617,1.2617
5.0,1.2633,1.263,1.2627,1.2625,1.2623,1.2622,1.262,1.2619,1.2618,1.2617,1.2616,1.2615,1.2614,1.2613,1.2613,1.2612,1.2611,1.2611,1.261,1.261,1.2609,1.2609,1.2608,1.2608,1.2608,1.2607,1.2607,1.2607,1.2606,1.2606,1.2606,1.2605,1.2605,1.2605,1.2604,1.2604,1.2604,1.2604,1.2603,1.2603,1.2603,1.2603,1.2603,1.2602,1.2602,1.2602
5.1,1.2622,1.2619,1.2616,1.2613,1.2611,1.261,1.2608,1.2607,1.2605,1.2604,1.2603,1.2602,1.2601,1.2601,1.26,1.2599,1.2599,1.2598,1.2597,1.2597,1.2596,1.2596,1.2595,1.2595,1.2594,1.2594,1.2594,1.2593,1.2593,1.2592,1.2592,1.2592,1.2591,1.2591,1.2591,1.2591,1.259,1.259,1.259,1.259,1.2589,1.2589,1.2589,1.2589,1.2588,1.2588
5.2,1.2611,1.2608,1.2605,1.2602,1.26,1.2598,1.2597,1.2595,1.2594,1.2593,1.2591,1.259,1.2589,1.2589,1.2588,1.2587,1.2586,1.2586,1.2585,1.2584,1.2584,1.2583,1.2583,1.2582,1.2582,1.2581,1.2581,1.258,1.258,1.258,1.2579,1.2579,1.2579,1.2578,1.2578,1.2578,1.2577,1.2577,1.2577,1.2577,1.2576,1.2576,1.2576,1.2575,1.2575,1.2575
5.3,1.2602,1.2598,1.2595,1.2592,1.259,1.2588,1.2586,1.2584,1.2583,1.2582,1.258,1.2579,1.2578,1.2577,1.2576,1.2576,1.2575,1.2574,1.2573,1.2573,1.2572,1.2572,1.2571,1.257,1.257,1.2569,1.2569,1.2569,1.2568,1.2568,1.2567,1.2567,1.2567,1.2566,1.2566,1.2565,1.2565,1.2565,1.2565,1.2564,1.2564,1.2564,1.2563,1.2563,1.2563,1.2563
5.4,1.2592,1.2588,1.2585,1.2582,1.258,1.2578,1.2576,1.2574,1.2573,1.2571,1.257,1.2569,1.2568,1.2567,1.2566,1.2565,1.2564,1.2563,1.2562,1.2562,1.2561,1.256,1.256,1.2559,1.2559,1.2558,1.2558,1.2557,1.2557,1.2556,1.2556,1.2556,1.2555,1.2555,1.2554,1.2554,1.2554,1.2553,1.2553,1.2553,1.2552,1.2552,1.2552,1.2551,1.2551,1.2551
5.5,1.2584,1.258,1.2576,1.2573,1.2571,1.2568,1.2566,1.2565,1.2563,1.2562,1.256,1.2559,1.2558,1.2557,1.2556,1.2555,1.2554,1.2553,1.2552,1.2552,1.2551,1.255,1.255,1.2549,1.2548,1.2548,1.2547,1.2547,1.2546,1.2546,1.2545,1.2545,1.2544,1.2544,1.2544,1.2543,1.2543,1.2542,1.2542,1.2542,1.2541,1.2541,1.2541,1.254,1.254,1.254
5.6,1.2576,1.2572,1.2568,1.2565,1.2562,1.256,1.2558,1.2556,1.2554,1.2553,1.2551,1.255,1.2549,1.2547,1.2546,1.2545,1.2544,1.2544,1.2543,1.2542,1.2541,1.254,1.254,1.2539,1.2539,1.2538,1.2537,1.2537,1.2536,1.2536,1.2535,1.2535,1.2534,1.2534,1.2533,1.2533,1.2533,1.2532,1.2532,1.2531,1.2531,1.2531,1.253,1.253,1.253,1.2529
5.7,1.2569,1.2564,1.256,1.2557,1.2554,1.2552,1.255,1.2548,1.2546,1.2544,1.2543,1.2541,1.254,1.2539,1.2538,1.2537,1.2536,1.2535,1.2534,1.2533,1.2532,1.2531,1.2531,1.253,1.2529,1.2529,1.2528,1.2527,1.2527,1.2526,1.2526,1.2525,1.2525,1.2524,1.2524,1.2523,1.2523,1.2523,1.2522,1.2522,1.2521,1.2521,1.2521,1.252,1.252,1.252
5.8,1.2562,1.2557,1.2553,1.255,1.2547,1.2544,1.2542,1.254,1.2538,1.2536,1.2535,1.2533,1.2532,1.2531,1.253,1.2528,1.2527,1.2526,1.2526,1.2525,1.2524,1.2523,1.2522,1.2521,1.2521,1.252,1.2519,1.2519,1.2518,1.2518,1.2517,1.2517,1.2516,1.2516,1.2515,1.2515,1.2514,1.2514,1.2513,1.2513,1.2512,1.2512,1.2512,1.2511,1.2511,1.251
5.9,1.2556,1.2551,1.2547,1.2543,1.254,1.2538,1.2535,1.2533,1.2531,1.2529,1.2528,1.2526,1.2525,1.2523,1.2522,1.2521,1.252,1.2519,1.2518,1.2517,1.2516,1.2515,1.2514,1.2514,1.2513,1.2512,1.2511,1.2511,1.251,1.2509,1.2509,1.2508,1.2508,1.2507,1.2507,1.2506,1.2506,1.2505,1.2505,1.2504,1.2504,1.2503,1.2503,1.2503,1.2502,1.2502
6.0,1.255,1.2545,1.2541,1.2537,1.2534,1.2531,1.2529,1.2526,1.2524,1.2523,1.2521,1.2519,1.2518,1.2516,1.2515,1.2514,1.2513,1.2512,1.2511,1.251,1.2509,1.2508,1.2507,1.2506,1.2505,1.2505,1.2504,1.2503,1.2503,1.2502,1.2501,1.2501,1.25,1.25,1.2499,1.2498,1.2498,1.2497,1.2497,1.2496,1.2496,1.2496,1.2495,1.2495,1.2494,1.2494
6.1,1.2545,1.254,1.2535,1.2532,1.2528,1.2525,1.2523,1.252,1.2518,1.2516,1.2515,1.2513,1.2511,1.251,1.2509,1.2507,1.2506,1.2505,1.2504,1.2503,1.2502,1.2501,1.25,1.2499,1.2498,1.2498,1.2497,1.2496,1.2496,1.2495,1.2494,1.2494,1.2493,1.2492,1.2492,1.2491,1.2491,1.249,1.249,1.2489,1.2489,1.2488,1.2488,1.2487,1.2487,1.2486
6.2,1.254,1.2535,1.253,1.2526,1.2523,1.252,1.2517,1.2515,1.2513,1.2511,1.2509,1.2507,1.2506,1.2504,1.2503,1.2501,1.25,1.2499,1.2498,1.2497,1.2496,1.2495,1.2494,1.2493,1.2492,1.2491,1.249,1.249,1.2489,1.2488,1.2488,1.2487,1.2486,1.2486,1.2485,1.2485,1.2484,1.2483,1.2483,1.2482,1.2482,1.2481,1.2481,1.248,1.248,1.248
6.3,1.2536,1.253,1.2526,1.2522,1.2518,1.2515,1.2512,1.251,1.2508,1.2506,1.2504,1.2502,1.25,1.2499,1.2497,1.2496,1.2495,1.2493,1.2492,1.2491,1.249,1.2489,1.2488,1.2487,1.2486,1.2485,1.2485,1.2484,1.2483,1.2482,1.2482,1.2481,1.248,1.248,1.2479,1.2478,1.2478,1.2477,1.2477,1.2476,1.2476,1.2475,1.2475,1.2474,1.2474,1.2473
6.4,1.2532,1.2526,1.2521,1.2517,1.2514,1.2511,1.2508,1.2505,1.2503,1.2501,1.2499,1.2497,1.2495,1.2494,1.2492,1.2491,1.2489,1.2488,1.2487,1.2486,1.2485,1.2484,1.2483,1.2482,1.2481,1.248,1.2479,1.2478,1.2477,1.2477,1.2476,1.2475,1.2475,1.2474,1.2473,1.2473,1.2472,1.2471,1.2471,1.247,1.247,1.2469,1.2469,1.2468,1.2468,1.2467
